;Web ID;Region;Reported Date;Reported Year;Reported Month;Number Dead;Minimum Estimated Number of Missing;Total Dead and Missing;Number of Survivors;Number of Females;Number of Males;Number of Children;Cause of Death;Location Description;Information Source;Location Coordinates;Migration Route;URL;UNSD Geographical Grouping;Source Quality
286;40669.0;Europe;June 18, 2015;2015.0;Jun;1.0;;1;;;1.0;;Plane stowaway;Heathrow Airport, UK;The Guardian;51.471150000000, -0.456487000000;;http://bit.ly/1Rgw7b9, http://bit.ly/1Bs6I7M;Northern Europe;3.0
287;41067.0;Europe;May 31, 2015;2015.0;May;1.0;;1;;;1.0;;Vehicle Accident;A16 Highway at the entrance to the Eurotunnel, France;Calais Migrants Solidarity;49.610700000000, 1.406250000000;Calais to United Kingdom;http://bit.ly/1DPsGT2;Western Europe;4.0
288;40286.0;Europe;May 12, 2015;2015.0;May;1.0;;1;;;1.0;;Crushed in back of truck;Genas, France;Lyon Capitale;45.732148000000, 4.999428000000;;http://bit.ly/1HpTRGh;Western Europe;1.0
289;40863.0;Europe;April 24, 2015;2015.0;Apr;1.0;;1;;;1.0;;Train Accident;Near Skopje, Macedonia;Free Radio Europe - reporet based on dpa;41.997346200000, 21.427995600000;Western Balkans;http://bit.ly/1doBmUH;Southern Europe;1.0
290;40862.0;Europe;April 23, 2015;2015.0;Apr;14.0;;14;36.0;;;;Train Accident;Pcinja, Veles, Macedonia;Macedonia Information Agency;41.716456300000, 21.772296600000;Western Balkans;http://ind.pn/1EvSuCe;Southern Europe;1.0
291;41096.0;Europe;February 14, 2015;2015.0;Feb;1.0;;1;;;1.0;;Violence;Calais 'jungle', France;Calais Migrant Solidarity;50.951300000000, 1.858690000000;Calais to United Kingdom;http://bit.ly/1DPsGT2;Western Europe;4.0
292;40284.0;Europe;January 08, 2015;2015.0;Jan;1.0;;1;;;1.0;;Vehicle Accident;Unspecified location in Macedonia en route to Europe;Action Group for Palestinians of Syria;42.206507300000, 21.201434700000;Western Balkans;http://www.actionpal.org.uk/en/;Southern Europe;4.0
293;40633.0;Europe;January 03, 2015;2015.0;Jan;1.0;;1;;;1.0;;Hypothermia;Unspecified location in Greece en route to Northern Europe;Action Group for Palestinians of Syria;41.168911300000, 21.528735600000;;http://www.actionpal.org.uk/en/;Southern Europe;4.0
294;39371.0;Europe;December 31, 2014;2014.0;Dec;1.0;;1;;;1.0;;Vehicle Accident;M25 highway, United Kingdom (driving from Calais);Calais Migrant Solidarity;51.120800000000, 1.043700000000;Calais to United Kingdom;http://bit.ly/1zTn3Of, http://bit.ly/1DxA7u2;Western Europe;4.0
295;39439.0;Europe;December 29, 2014;2014.0;Dec;1.0;;1;;;;;Vehicle Accident;On A16 highway near Calais direction Calais-Boulogne;Calais Migrant Solidarity;50.847600000000, 1.757810000000;Calais to United Kingdom;http://bit.ly/1vbpsyD;Western Europe;4.0
296;39378.0;Europe;November 28, 2014;2014.0;Nov;4.0;;4;;;4.0;;Exposure, Harsh conditions;Bulgaria/Serbia border, near the village of Kireevo in south-western Bulgaria;Novinite;43.787126100000, 22.372377400000;Western Balkans;http://bit.ly/2gMuEPf;Eastern Europe;1.0
297;39438.0;Europe;November 19, 2014;2014.0;Nov;2.0;;2;;;;;Burned;Dunkirk, Loon-Plague port;Daily Mail;50.996600000000, 2.257400000000;;http://dailym.ai/1r4Egyr;Western Europe;1.0
298;39370.0;Europe;October 19, 2014;2014.0;Oct;1.0;0.0;1;0.0;;1.0;;Vehicle Accident;Calais;Calais Migrant Solidarity;50.951300000000, 1.858690000000;Calais to United Kingdom;http://bit.ly/1vQmbIJ;Western Europe;4.0
299;39253.0;Europe;October 11, 2014;2014.0;Oct;1.0;0.0;1;0.0;1.0;0.0;1.0;Vehicle Accident;Port of Calais, France;KentOnline;50.951314000000, 1.858690000000;Calais to United Kingdom;http://bit.ly/1tj1pkQ;Western Europe;1.0
300;51962.0;Europe;October 07, 2014;2014.0;Oct;1.0;;1;;;1.0;;Drowning;Body recovered on Texel, Netherlands on 27.10.2014;Dagbladet;51.005343743724, 1.826413661133;Calais to United Kingdom;https://bit.ly/2LI6ELU, https://bbc.in/2Z3WuvQ;Uncategorized;3.0
301;51961.0;Europe;October 07, 2014;2014.0;Oct;1.0;;1;;;1.0;;Drowning;Body recovered near Lisa, Norway on 02.01.2015;Dgbladet;50.981587301914, 1.810620814453;Calais to United Kingdom;https://bit.ly/2LI6ELU, https://bbc.in/2Z3WuvQ;Uncategorized;3.0
302;39375.0;Europe;August 21, 2014;2014.0;Aug;1.0;0.0;1;34.0;;1.0;;Murdered, Asphyxiation;Dead body found shipping container in Tilbury docks, Essex, UK;News Letter - The Pride of Northern Ireland;51.461600000000, 0.345211000000;;http://bit.ly/1sbXSrf;Northern Europe;1.0
303;39243.0;Europe;July 24, 2014;2014.0;Jul;1.0;;1;;;1.0;;Vehicle Accident;Abandoned airfield outside Downham Market, England, UK;The independent;50.958400000000, 0.175781000000;;http://ind.pn/1ArBv2L;Northern Europe;1.0
304;39369.0;Europe;May 23, 2014;2014.0;May;1.0;0.0;1;0.0;;1.0;;Fall from truck;Calais;Calais Migrant Solidarity;50.951300000000, 1.858690000000;Calais to United Kingdom;http://bit.ly/1DpK8rz;Western Europe;4.0
305;39238.0;Europe;May 02, 2014;2014.0;May;1.0;0.0;1;0.0;0.0;1.0;1.0;Fall from truck;Calais;Calais Migrant Solidarity;50.951300000000, 1.858690000000;Calais to United Kingdom;http://bit.ly/1nMFzWd;Western Europe;4.0
306;39234.0;Europe;March 15, 2014;2014.0;Mar;1.0;0.0;1;0.0;;1.0;;Vehicle Accident;France - Calais (Body found crushed in transporter);Daily Mail UK;50.968800000000, 1.873680000000;Calais to United Kingdom;http://dailym.ai/1iYPbax;Western Europe;1.0
307;39233.0;Europe;March 14, 2014;2014.0;Mar;1.0;0.0;1;0.0;;1.0;;Unknown;France - Calais (Body found on dock);Daily Mail UK;50.950273000000, 1.848663000000;Calais to United Kingdom;http://dailym.ai/1iYPbax;Western Europe;1.0
308;39232.0;Europe;March 12, 2014;2014.0;Mar;1.0;0.0;1;0.0;;1.0;;Vehicle Accident;France - Calais (Hit by lorry in port);Daily Mail UK;50.968600000000, 1.867500000000;Calais to United Kingdom;http://dailym.ai/1iYPbax;Western Europe;1.0
309;39227.0;Europe;March 09, 2014;2014.0;Mar;1.0;0.0;1;0.0;;1.0;;Vehicle Accident;France - Calais (Killed on motorway);Daily Mail UK;50.936500000000, 1.855660000000;Calais to United Kingdom;http://dailym.ai/1iYPbax;Western Europe;1.0
310;39373.0;Europe;January 30, 2014;2014.0;Jan;1.0;0.0;1;2.0;;1.0;1.0;Vehicle Accident;France - Calais;Calais Migrant Solidarity;50.935500000000, 1.878660000000;Calais to United Kingdom;http://bit.ly/1icTIF9;Western Europe;4.0
311;39368.0;Europe;January 16, 2014;2014.0;Jan;1.0;0.0;1;2.0;;1.0;;Hyperthermia;Border between Russia and Estonia;EUBusiness (Agence France-Presse);59.155100000000, 27.858600000000;;http://bit.ly/1rTFTjR;Northern Europe;1.0
312;52759.0;Mediterranean;December 30, 2019;2019.0;Dec;1.0;;1;;;;;Presumed drowning;Unspecified location off the coast of Libya;IOM Libya;32.845847906405, 12.564471287134;Central Mediterranean;;Uncategorized;4.0
313;52673.0;Mediterranean;December 30, 2019;2019.0;Dec;1.0;;1;11.0;;;;Hypothermia;Unspecififed location off the coast of Algeria;El Watan;35.568972356329, -1.289773129748;Western Mediterranean;https://bit.ly/2FqQHo4;Uncategorized;1.0
314;52666.0;Mediterranean;December 30, 2019;2019.0;Dec;1.0;;1;;;1.0;;Presumed drowning;Recoverd on Calamorcarro Beach, Ceuta;El Foro de Ceuta, El Pueblo de Ceuta;35.912383552874, -5.357673338898;Western Mediterranean;https://bit.ly/39yKRyF, http://bit.ly/2TmrKlB;Uncategorized;2.0
315;52822.0;Mediterranean;December 30, 2019;2019.0;Dec;;45.0;45;;;;;Presumed drowning;Unspecified location off the coast of Libya;Alarm Phone;33.236144031382, 12.590751031285;Central Mediterranean;http://bit.ly/38S8pgN, https://bit.ly/2ZP70UN, http://bit.ly/2R8zvZK;Uncategorized;4.0
316;52782.0;Mediterranean;December 24, 2019;2019.0;Dec;1.0;;1;;;1.0;;Unknown;Body found floating near El Sarchal, Ceuta, Spain;El Foro de Ceuta, El Pueblo de Ceuta;35.888792367704, -5.292709558712;Western Mediterranean;http://bit.ly/2Qds7Nw, http://bit.ly/2TmrKlB;Uncategorized;3.0
317;52781.0;Mediterranean;December 19, 2019;2019.0;Dec;1.0;;1;7.0;1.0;;;Unknown;Body found upon disembarkation on Chafarinas Island, Spain;Salvamento Marítimo, COPE;35.179670616173, -2.429624658968;Western Mediterranean;http://bit.ly/2tme0fH;Uncategorized;5.0
318;52667.0;Mediterranean;December 18, 2019;2019.0;Dec;4.0;;4;;3.0;1.0;1.0;Presumed drowning;Recovered on beach in Driouch region, Morocco;Nador City;35.187732269556, -3.375644698242;Western Mediterranean;https://bit.ly/2trQPAG;Uncategorized;1.0
319;52676.0;Mediterranean;December 17, 2019;2019.0;Dec;1.0;5.0;6;40.0;;;;Unknown;35 miles off the coast of Motril, Granada, Spain in the Alboran Sea;Salvamento Maritimo, Republica, UNHCR;36.374076442115, -3.578461104687;Western Mediterranean;http://bit.ly/2tzuvW6;Uncategorized;4.0
320;52658.0;Mediterranean;December 16, 2019;2019.0;Dec;7.0;24.0;31;63.0;;;;Drowning;Unspecified location in the Alboran Sea near Morocco;Alarm Phone;35.575701636239, -3.324309453125;Western Mediterranean;http://bit.ly/2tzuvW6, https://bit.ly/2ZR6c22;Uncategorized;3.0
321;52741.0;Mediterranean;December 16, 2019;2019.0;Dec;1.0;;1;;;;;Unknown;Off the coast of Al-Khums, Libya;IOM Libya;32.799780949670, 14.363724002180;Central Mediterranean;;Uncategorized;4.0
322;52821.0;Mediterranean;December 16, 2019;2019.0;Dec;;56.0;56;;9.0;;;Presumed drowning;Unspecified location in the Alboran Sea, between Morocco and Spain;Caminando Fronteras, Nuovi Desaparecidos, family report;35.763981352006, -3.273141230342;Western Mediterranean;http://archive.ph/3dgWP;Uncategorized;4.0
323;52657.0;Mediterranean;December 16, 2019;2019.0;Dec;1.0;;1;73.0;;;;Unknown;Body found on patera arriving in Alboran, Spain;Salvamento Maritimo, Republica, Le Figaro, Big News Network;35.738657092564, -3.063179920313;Western Mediterranean;http://bit.ly/2tzuvW6, http://bit.ly/2r7NZ35, http://bit.ly/2s12UMU;Uncategorized;5.0
324;52862.0;Mediterranean;December 16, 2019;2019.0;Dec;2.0;17.0;19;;1.0;1.0;;Presumed drowning;Off the coast of Plage de Bousfer, Oran, Algeria. Remains recovered near Sidi-Fredj, Algiers and Jijel);El Watan, Réflexion, Le Quotidien d'Oran;35.829754886051, -0.960676505342;Western Mediterranean;http://archive.ph/fN9WA, http://archive.ph/hTtXY, http://archive.ph/HaymM;Uncategorized;3.0
325;52651.0;Mediterranean;December 10, 2019;2019.0;Dec;1.0;6.0;7;3.0;;;;Drowning;Off the coast of Maghdia, Tlemcen, Algeria;Elbilad;34.847013200000, -1.731003300000;Western Mediterranean;http://bit.ly/2RCxhDL;Uncategorized;1.0
326;52644.0;Mediterranean;December 06, 2019;2019.0;Dec;1.0;;1;;;;;Presumed drowning;Body recovered in Bouyafar, Morocco;Association Marocaine des Droits Humains - Section Nador;35.246158200000, -3.148969500000;Western Mediterranean;http://bit.ly/2E2MbLQ;Uncategorized;4.0
327;52820.0;Mediterranean;November 29, 2019;2019.0;Nov;;70.0;70;;4.0;;10.0;Presumed drowning;Unspecified location in Maltese territorial waters;Alarm Phone;34.733997112177, 14.773974825254;Central Mediterranean;http://bit.ly/37H3dMq, http://bit.ly/3aSRxIA, http://bit.ly/2u53kTv;Uncategorized;4.0
328;52633.0;Mediterranean;November 28, 2019;2019.0;Nov;;3.0;3;;;;;Presumed drowning;Unspecified location off the coast of Libya (reported by survivors intercepted and disembarked at Alhamidya, Libya);IOM Libya;32.906561900000, 13.258396700000;Central Mediterranean;;Uncategorized;4.0
329;52635.0;Mediterranean;November 26, 2019;2019.0;Nov;;73.0;73;;20.0;;3.0;Presumed drowning;Unknown location in the Alboran Sea, between Morocco and Spain (boat departed from Boudinar, Morocco);Caminando Fronteras, Nuovi Desaparecidos;36.214401400000, -3.419552700000;Western Mediterranean;http://bit.ly/380y8Uz, http://bit.ly/2OEuFnc, http://bit.ly/2DyJod3;Uncategorized;4.0
330;52630.0;Mediterranean;November 26, 2019;2019.0;Nov;4.0;19.0;23;58.0;;;;Drowning;30 miles off the coast of Melilla, Spain;Caminando Fronteras;35.292869500000, -2.925263900000;Western Mediterranean;http://bit.ly/2XRlNgN, http://bit.ly/2KZKjqV, http://bit.ly/2R4ObKW;Uncategorized;4.0
331;52626.0;Mediterranean;November 23, 2019;2019.0;Nov;;13.0;13;47.0;;;;Drowning;Unspecified location off the coast of Zuwara, Libya;IOM Libya;32.940037500000, 12.082105100000;Central Mediterranean;;Uncategorized;4.0
332;52625.0;Mediterranean;November 23, 2019;2019.0;Nov;5.0;21.0;26;149.0;15.0;11.0;;Drowning;One mile off the coast of Isola dei Conigli, Lampedusa, Italy;Guardia Costiera, IOM Italy;35.509728903227, 12.555303693713;Central Mediterranean;http://bit.ly/2DfRV4e, http://bit.ly/2XKWnkQ;Uncategorized;5.0
333;52624.0;Mediterranean;November 22, 2019;2019.0;Nov;6.0;;6;;;;;Drowning;Bodies washed ashore on Qasr Al Akhyar, 80km east of Tripoli, Libya;IOM Libya;32.903295500000, 13.190027600000;Central Mediterranean;http://bit.ly/2DgeupI;Uncategorized;4.0
334;52819.0;Mediterranean;November 21, 2019;2019.0;Nov;;94.0;94;;13.0;;;Presumed drowning;Unspecified location off the coast of Libya;Alarm Phone;33.223177907417, 12.261505741812;Central Mediterranean;http://bit.ly/2FFbTa2, http://watchthemed.net/index.php/reports/view/1435;Uncategorized;4.0
335;52818.0;Mediterranean;November 20, 2019;2019.0;Nov;;65.0;65;30.0;5.0;;15.0;Presumed drowning;Off the coast of Tripoli, Libya;Alarm Phone;33.180613510825, 13.234062536846;Central Mediterranean;https://bit.ly/2O6HtlR, http://bit.ly/2OF0YRL, https://bit.ly/2SOwdxf, http://bit.ly/35FVgFx, http://bit.ly/2FFbTa2;Uncategorized;4.0
336;52642.0;Mediterranean;November 13, 2019;2019.0;Nov;2.0;;2;;;;;Presumed drowning;Bodies recovered off the coast of Jijel, Algeria;Liberté Algérie;36.844390412674, 5.743294867024;Western Mediterranean;http://bit.ly/2PnMIgm;Uncategorized;1.0
337;52602.0;Mediterranean;November 08, 2019;2019.0;Nov;1.0;;1;;;1.0;1.0;Fall from truck;Port of Melilla, Spain;Granada Hoy, Melilla Hoy, Ideal;35.291368300000, -2.938608200000;Western Mediterranean;http://bit.ly/2qO3Gfa, http://bit.ly/376s6BA, http://bit.ly/2q6NOEF;Northern Africa;3.0
338;52601.0;Mediterranean;November 07, 2019;2019.0;Nov;1.0;;1;;;1.0;;Drowning;Body recovered at sea between Al Hoceima and Chefchaouen, Morocco;Association Marocaine des Droits Humains - Section Nador, Nadorcity;35.244558900000, -3.931746800000;Western Mediterranean;http://bit.ly/36WGRGO, http://bit.ly/2NDIKRg;Uncategorized;1.0
339;52522.0;Mediterranean;November 03, 2019;2019.0;Nov;;1.0;1;88.0;;1.0;1.0;Presumed drowning;Unspecified location off the coast of Libya;IOM Italy;33.632759223307, 13.449034125000;Central Mediterranean;https://bit.ly/36wnUdZ;Uncategorized;4.0
340;52755.0;Mediterranean;November 01, 2019;2019.0;Nov;1.0;;1;;;;;Unknown;Off the coast of Tobruk, Libya;IOM Libya;32.173680842108, 23.970284842415;Central Mediterranean;;Uncategorized;4.0
341;52520.0;Mediterranean;October 31, 2019;2019.0;Oct;2.0;;2;;;2.0;;Starvation;Bodies found at sea on a small boat 25 miles from Tertenia, on the east coast of Sardinia;Sardiniapost, Vox News;39.691787800000, 9.581168100000;Central Mediterranean;https://bit.ly/2pIxcTD, https://bit.ly/34xgWna;Uncategorized;3.0
342;52518.0;Mediterranean;October 28, 2019;2019.0;Oct;1.0;;1;40.0;;1.0;1.0;Drowning;Off the coast of Küçükkuyu, Ayvacık, Çanakkale, Turkey - en route to Lesvos, Greece;IOM Turkey;39.479249275027, 26.566205619758;Eastern Mediterranean;;Uncategorized;4.0
343;52514.0;Mediterranean;October 27, 2019;2019.0;Oct;1.0;;1;;;1.0;;Drowning;Off the coast of Cartagena, Murcia, Spain;La Verdad, Las Provincias;37.413749276407, -0.933957414712;Western Mediterranean;http://bit.ly/2WlQB8O, http://bit.ly/2Wmp3Qt;Uncategorized;3.0
344;52512.0;Mediterranean;October 23, 2019;2019.0;Oct;1.0;1.0;2;32.0;;1.0;1.0;Collision;Off the coast of Kos, Greece - collision between a rubber boat and a coast guard vessel;Hellenic Coast Guard via IOM Greece;36.919375068423, 27.308016896321;Eastern Mediterranean;http://hcg.gr/node/21470;Uncategorized;5.0
345;52817.0;Mediterranean;October 19, 2019;2019.0;Oct;;57.0;57;;;10.0;;Presumed drowning;Off the coast of Tripoli, Libya;Nuovi Desaparecidos;33.208868544254, 13.158074046712;Central Mediterranean;;Uncategorized;4.0
346;52503.0;Mediterranean;October 18, 2019;2019.0;Oct;1.0;;1;;;1.0;;Drowning;Body recovered on Playa del Chorrillo, Ceuta, Spain;El Faro de Ceuta, Association Marocaine des Droits Humains - Section Nador;35.884048255609, -5.323206655007;Western Mediterranean;http://bit.ly/2MwitUr, https://www.facebook.com/permalink.php?story_fbid=142240970496244&id=116047946448880;Uncategorized;4.0
347;52491.0;Mediterranean;October 14, 2019;2019.0;Oct;2.0;;2;33.0;2.0;;2.0;Drowning;Off the coast of Altınova, Ayvalık, Balıkesir province, Turkey;IOM Turkey, Turkish Coast Guard;39.207629332807, 26.683134343416;Eastern Mediterranean;http://bit.ly/2IM85We, http://bit.ly/2IMOxAY, http://bit.ly/2oDGHmo;Uncategorized;5.0
348;52498.0;Mediterranean;October 07, 2019;2019.0;Oct;;4.0;4;89.0;;4.0;;Drowning;Off the coast of Zarzis, Tunisia - boat departed from Zuwara, Libya;IOM Tunisia;33.512933979921, 11.194960830305;Central Mediterranean;;Uncategorized;4.0
349;52483.0;Mediterranean;October 07, 2019;2019.0;Oct;25.0;3.0;28;22.0;13.0;;4.0;Drowning;Off the coast of Lampedusa - boat departed from Tunisia;IOM Italy;35.210549549164, 12.180541076066;Central Mediterranean;http://bit.ly/30SkUof, http://bit.ly/2IvbHf3, http://bit.ly/2p4cZXP, http://bit.ly/2MlHG3P, http://bit.ly/2oKRGut;Uncategorized;4.0
350;52480.0;Mediterranean;October 04, 2019;2019.0;Oct;1.0;;1;65.0;;1.0;1.0;Unknown;During medical evacuation to Almería, Spain - after being rescued from a boat in the Alboran Sea, 44 miles south-east of Motril, Granada;Caminando Fronteras, EFE, AFP;36.778630672371, -2.499724435320;Western Mediterranean;http://bit.ly/2LRkv18, http://bit.ly/31SIXVb, http://bit.ly/2Ot2zeH;Uncategorized;4.0
351;52462.0;Mediterranean;September 28, 2019;2019.0;Sep;18.0;35.0;53;3.0;1.0;6.0;;Drowning;Off the coast of Mohammédia, Morocco;Caminando Fronteras, APDHA, Association Marocaine des Droits Humains - Section Nador;33.650995541550, -7.494747852482;Western Mediterranean;http://bit.ly/2n7pdy1, http://bit.ly/2mhRwcH, http://bit.ly/2ovqsHF, http://bit.ly/2nRm8CL, http://bit.ly/2mYFYLY, https://bit.ly/2KwDhdc, http://bit.ly/2OqTFyl, https://bit.ly/2FrTWLR, https://lexpress.ma/fr/actualite/le-bilan-du-naufrage-dune-embarcation-de-migrants-a-mohammedia-grimpe-a-18-morts/;Uncategorized;4.0
352;52461.0;Mediterranean;September 28, 2019;2019.0;Sep;1.0;;1;20.0;;1.0;1.0;Drowning;Off the coast of Krichtel, wilaya of Oran, Algeria;ObservAlgérie, ALG24;35.980436749635, -0.492110075391;Western Mediterranean;http://bit.ly/2oxNHRq, http://bit.ly/2mmp9dy;Uncategorized;3.0
353;52460.0;Mediterranean;September 27, 2019;2019.0;Sep;1.0;;1;5.0;;;;Drowning;37 nautical miles north of Ténès, wilaya of Chlef, Algeria;TSA Algérie;36.574984368876, 1.298778125781;Western Mediterranean;http://bit.ly/2oCdyI3;Uncategorized;1.0
354;52459.0;Mediterranean;September 27, 2019;2019.0;Sep;7.0;;7;12.0;2.0;;5.0;Drowning;Off the coast of Oinousses, Greece;IOM Greece;38.519212404679, 26.320742344141;Eastern Mediterranean;;Uncategorized;4.0
355;52458.0;Mediterranean;September 26, 2019;2019.0;Sep;;7.0;7;3.0;;7.0;;Drowning;20 miles off the coast of Alicante, Spain;Diario Información;38.245239670844, -0.299798048828;Western Mediterranean;http://bit.ly/2m2KvMZ;Uncategorized;3.0
356;52463.0;Mediterranean;September 25, 2019;2019.0;Sep;1.0;;1;;;1.0;;Drowning;Body washed ashore near Tripoli, Libya;IOM Libya, UNHCR;32.910341135368, 13.241253602079;Central Mediterranean;https://twitter.com/Lyobserver/status/1176801039774887936;Uncategorized;4.0
357;52456.0;Mediterranean;September 25, 2019;2019.0;Sep;1.0;1.0;2;6.0;;;;Drowning;22 nautical miles north of Damous, wilaya of Tipaza, Algeria;TSA Algérie, Xinhua;36.735605101366, 1.667305168400;Western Mediterranean;http://bit.ly/2mUNHtS, http://bit.ly/2lkK5kH;Uncategorized;3.0
358;52474.0;Mediterranean;September 24, 2019;2019.0;Sep;;1.0;1;6.0;;1.0;1.0;Drowning;20 miles off the coast of Cartagena, Murcia, Spain - boat departed from Mostaganem, Algeria;La Verdad, El Watan;37.253252681247, -0.705211109395;Western Mediterranean;http://bit.ly/2OqaE3W, http://bit.ly/33PCxH7;Uncategorized;3.0
359;52448.0;Mediterranean;September 20, 2019;2019.0;Sep;;1.0;1;14.0;1.0;;1.0;Drowning;Off the coast of Bodrum, Muğla province, Turkey;Aegean Boat Report, Turkish Coast Guard;36.973557207271, 27.403074179688;Eastern Mediterranean;https://bit.ly/2moJgav, https://bit.ly/2kAum0u;Uncategorized;5.0
360;52447.0;Mediterranean;September 19, 2019;2019.0;Sep;1.0;;1;;;1.0;;Shot;Abusitta disembarkation point in Tripoli, Libya - hours after being intercepted at sea and returned to shore by the Libyan C;IOM Libya;32.909021015328, 13.220013560791;Central Mediterranean;https://bit.ly/2lX2fc5;Uncategorized;4.0
361;52445.0;Mediterranean;September 18, 2019;2019.0;Sep;9.0;4.0;13;5.0;;9.0;;Drowning;Off the coast of Cap Djinet, 20 km east of Boumerdès;El Watan, La Dépêche de Kabylie, Caminando Fronteras;36.983728473300, 3.638158139063;Western Mediterranean;http://bit.ly/2kUikyX, https://bit.ly/2l04Lhs, https://bit.ly/2kO2KFk;Uncategorized;4.0
